Month,Product_Group,MARKET_SEGMENT,CUSTOMER_SEGMENT,PRIORITY,Total_Orders,Total_Met_Orders,Fill_Rate
01-08-2024,GI,RE_DOMESTIC,FOC,34.0,4316.0,4072.0,94.34661723818351
01-08-2024,GI,RE_DOMESTIC,PRY,22.0,1154.0,1089.0,94.36741767764299
01-08-2024,GI,RE_DOMESTIC,PRY,34.0,24655.0,23238.0,94.25268708172784
01-08-2024,GI,RE_DOMESTIC,STP,22.0,56.0,53.0,94.64285714285714
01-08-2024,GI,RE_DOMESTIC,STP,34.0,2168.0,2045.0,94.32656826568265
01-08-2024,GI,RE_DOMESTIC,STR,22.0,1936.0,1827.0,94.3698347107438
01-08-2024,GI,RE_DOMESTIC,STR,34.0,43796.0,41115.0,93.87843638688464
01-08-2024,GI,RE_EXPORTS,EMG,28.0,21.0,20.0,95.23809523809523
01-08-2024,GI,RE_EXPORTS,PRY,20.0,89.0,84.0,94.3820224719101
01-08-2024,GI,RE_EXPORTS,PRY,28.0,4904.0,4609.0,93.98450244698205
01-08-2024,GI,RE_EXPORTS,STP,20.0,1881.0,1775.0,94.36469962785752
01-08-2024,GI,RE_EXPORTS,STP,28.0,489.0,461.0,94.27402862985686
01-08-2024,GI,SA_DOMESTIC,EMG,34.0,47.0,44.0,93.61702127659575
01-08-2024,GI,SA_DOMESTIC,PRY,34.0,158.0,101.0,63.92405063291139
01-08-2024,GI,SA_DOMESTIC,STP,34.0,1762.0,1561.0,88.59250851305335
01-08-2024,GI,SA_DOMESTIC,STR,34.0,2240.0,2113.0,94.33035714285715
01-08-2024,GL,MS_DOMESTIC,EMG,22.0,49.0,46.0,93.87755102040816
01-08-2024,GL,MS_DOMESTIC,EMG,34.0,564.0,532.0,94.32624113475178
01-08-2024,GL,MS_DOMESTIC,FOC,22.0,5.0,5.0,100.0
01-08-2024,GL,MS_DOMESTIC,FOC,34.0,133.0,125.0,93.98496240601504
01-08-2024,GL,MS_DOMESTIC,PRY,22.0,6.0,6.0,100.0
01-08-2024,GL,MS_DOMESTIC,PRY,34.0,1531.0,1391.0,90.85564990202482
01-08-2024,GL,MS_DOMESTIC,STP,22.0,3648.0,3441.0,94.32565789473685
01-08-2024,GL,MS_DOMESTIC,STP,34.0,14.0,13.0,92.85714285714286
01-08-2024,GL,MS_DOMESTIC,STR,22.0,186.0,175.0,94.08602150537635
01-08-2024,GL,MS_DOMESTIC,STR,34.0,3360.0,2953.0,87.88690476190476
01-08-2024,GL,OE_DOMESTIC,EMG,22.0,175.0,165.0,94.28571428571428
01-08-2024,GL,OE_DOMESTIC,EMG,34.0,1199.0,1114.0,92.91075896580485
01-08-2024,GL,OE_DOMESTIC,FOC,22.0,85.0,80.0,94.11764705882352
01-08-2024,GL,OE_DOMESTIC,FOC,34.0,1438.0,1357.0,94.36717663421419
01-08-2024,GL,OE_DOMESTIC,PRY,34.0,2137.0,1763.0,82.49883013570425
01-08-2024,GL,OE_DOMESTIC,STP,22.0,564.0,532.0,94.32624113475178
01-08-2024,GL,OE_DOMESTIC,STP,34.0,16044.0,14890.0,92.80727998005484
01-08-2024,GL,OE_DOMESTIC,STR,22.0,422.0,367.0,86.96682464454977
01-08-2024,GL,OE_DOMESTIC,STR,34.0,6136.0,5507.0,89.7490221642764
01-08-2024,GL,OE_EXPORTS,EMG,20.0,239.0,225.0,94.14225941422593
01-08-2024,GL,OE_EXPORTS,EMG,28.0,579.0,546.0,94.30051813471503
01-08-2024,GL,OE_EXPORTS,PRY,28.0,15.0,14.0,93.33333333333333
01-08-2024,GL,OE_EXPORTS,STP,20.0,525.0,495.0,94.28571428571428
01-08-2024,GL,OE_EXPORTS,STP,28.0,1849.0,1744.0,94.32125473228771
01-08-2024,GL,RE_DOMESTIC,EMG,22.0,897.0,846.0,94.31438127090301
01-08-2024,GL,RE_DOMESTIC,EMG,34.0,1549.0,1379.0,89.02517753389283
01-08-2024,GL,RE_DOMESTIC,FOC,22.0,244.0,230.0,94.26229508196722
01-08-2024,GL,RE_DOMESTIC,FOC,34.0,951.0,870.0,91.48264984227129
01-08-2024,GL,RE_DOMESTIC,PRY,22.0,198.0,187.0,94.44444444444444
01-08-2024,GL,RE_DOMESTIC,PRY,34.0,1261.0,1120.0,88.81839809674861
01-08-2024,GL,RE_DOMESTIC,STP,22.0,91.0,86.0,94.5054945054945
01-08-2024,GL,RE_DOMESTIC,STP,34.0,1285.0,1188.0,92.45136186770428
01-08-2024,GL,RE_DOMESTIC,STR,22.0,646.0,610.0,94.42724458204334
01-08-2024,GL,RE_DOMESTIC,STR,34.0,5228.0,4817.0,92.13848508033665
01-08-2024,GL,RE_EXPORTS,EMG,28.0,14.0,13.0,92.85714285714286
01-08-2024,GL,RE_EXPORTS,PRY,28.0,231.0,218.0,94.37229437229438
01-08-2024,GL,RE_EXPORTS,STP,20.0,43.0,41.0,95.34883720930233
01-08-2024,GL,RE_EXPORTS,STP,28.0,1111.0,1048.0,94.32943294329434
01-08-2024,HR,MS_DOMESTIC,EMG,24.0,848.0,800.0,94.33962264150944
01-08-2024,HR,MS_DOMESTIC,EMG,36.0,2988.0,2819.0,94.34404283801874
01-08-2024,HR,MS_DOMESTIC,FOC,36.0,845.0,797.0,94.31952662721893
01-08-2024,HR,MS_DOMESTIC,PRY,36.0,3955.0,3731.0,94.33628318584071
01-08-2024,HR,MS_DOMESTIC,STP,36.0,1136.0,1072.0,94.36619718309859
01-08-2024,HR,MS_DOMESTIC,STR,36.0,7483.0,7059.0,94.33382333288787
01-08-2024,HR,OE_DOMESTIC,EMG,24.0,237.0,224.0,94.51476793248945
01-08-2024,HR,OE_DOMESTIC,EMG,36.0,20615.0,19448.0,94.33907349017704
01-08-2024,HR,OE_DOMESTIC,FOC,36.0,5207.0,4912.0,94.33454964470904
01-08-2024,HR,OE_DOMESTIC,PRY,36.0,29103.0,27456.0,94.34078960931863
01-08-2024,HR,OE_DOMESTIC,STP,24.0,2035.0,1920.0,94.34889434889435
01-08-2024,HR,OE_DOMESTIC,STP,36.0,272072.0,256171.0,94.15559116704402
01-08-2024,HR,OE_DOMESTIC,STR,36.0,62075.0,58491.0,94.22633910592026
01-08-2024,HR,OE_EXPORTS,EMG,30.0,2097.0,1978.0,94.32522651406772
01-08-2024,HR,OE_EXPORTS,PRY,30.0,167.0,158.0,94.61077844311377
01-08-2024,HR,OE_EXPORTS,STP,30.0,16270.0,15349.0,94.33927473878305
01-08-2024,HR,RE_DOMESTIC,EMG,36.0,6074.0,5730.0,94.33651629897926
01-08-2024,HR,RE_DOMESTIC,FOC,36.0,15963.0,15059.0,94.33690409070977
01-08-2024,HR,RE_DOMESTIC,PRY,36.0,35971.0,33878.0,94.18142392482834
01-08-2024,HR,RE_DOMESTIC,STP,36.0,28261.0,26661.0,94.33848766851845
01-08-2024,HR,RE_DOMESTIC,STR,36.0,26321.0,24445.0,92.87261122297785
01-08-2024,HR,RE_EXPORTS,EMG,30.0,470.0,443.0,94.25531914893617
01-08-2024,HR,RE_EXPORTS,PRY,30.0,3095.0,2920.0,94.34571890145395
01-08-2024,HR,RE_EXPORTS,STP,30.0,2578.0,2432.0,94.3366951124903
01-08-2024,HR,SA_DOMESTIC,EMG,36.0,1278.0,1206.0,94.36619718309859
01-08-2024,HR,SA_DOMESTIC,FOC,36.0,590.0,557.0,94.40677966101696
01-08-2024,HR,SA_DOMESTIC,STP,24.0,86.0,81.0,94.18604651162791
01-08-2024,HR,SA_DOMESTIC,STP,36.0,8634.0,8145.0,94.3363446838082
01-08-2024,HR,SA_DOMESTIC,STR,36.0,1748.0,1649.0,94.33638443935926
01-08-2024,HRCTL,DE_DOMESTIC,EMG,36.0,48.0,45.0,93.75
01-08-2024,HRCTL,DE_DOMESTIC,STP,36.0,19.0,18.0,94.73684210526315
01-08-2024,HRCTL,MS_DOMESTIC,EMG,36.0,451.0,393.0,87.13968957871397
01-08-2024,HRCTL,MS_DOMESTIC,FOC,36.0,567.0,535.0,94.3562610229277
01-08-2024,HRCTL,MS_DOMESTIC,PRY,36.0,1114.0,1051.0,94.3447037701975
01-08-2024,HRCTL,MS_DOMESTIC,STP,36.0,2156.0,2034.0,94.34137291280148
01-08-2024,HRCTL,MS_DOMESTIC,STR,36.0,1268.0,1196.0,94.3217665615142
01-08-2024,HRCTL,OE_DOMESTIC,EMG,36.0,4573.0,4279.0,93.57095998250603
01-08-2024,HRCTL,OE_DOMESTIC,FOC,24.0,133.0,125.0,93.98496240601504
01-08-2024,HRCTL,OE_DOMESTIC,FOC,36.0,1611.0,1473.0,91.43389199255121
01-08-2024,HRCTL,OE_DOMESTIC,PRY,36.0,8270.0,7631.0,92.273276904474
01-08-2024,HRCTL,OE_DOMESTIC,STP,36.0,15407.0,14371.0,93.27578373466606
01-08-2024,HRCTL,OE_DOMESTIC,STR,36.0,17910.0,16405.0,91.59687325516471
01-08-2024,HRCTL,OE_EXPORTS,EMG,30.0,60.0,57.0,95.0
01-08-2024,HRCTL,OE_EXPORTS,STP,30.0,1694.0,1598.0,94.33293978748523
01-08-2024,HRCTL,RE_DOMESTIC,EMG,36.0,220.0,208.0,94.54545454545455
01-08-2024,HRCTL,RE_DOMESTIC,FOC,36.0,6020.0,5679.0,94.33554817275748
01-08-2024,HRCTL,RE_DOMESTIC,PRY,36.0,5748.0,5423.0,94.34585942936674
01-08-2024,HRCTL,RE_DOMESTIC,STP,36.0,3465.0,3269.0,94.34343434343434
01-08-2024,HRCTL,RE_DOMESTIC,STR,36.0,4845.0,4571.0,94.34468524251805
01-08-2024,HRCTL,RE_EXPORTS,EMG,30.0,19.0,18.0,94.73684210526315
01-08-2024,HRCTL,RE_EXPORTS,PRY,30.0,308.0,291.0,94.48051948051948
01-08-2024,HRCTL,SA_DOMESTIC,EMG,36.0,71.0,67.0,94.36619718309859
01-08-2024,HRCTL,SA_DOMESTIC,FOC,36.0,225.0,212.0,94.22222222222221
01-08-2024,HRCTL,SA_DOMESTIC,STP,36.0,4903.0,4412.0,89.98572302671833
01-08-2024,HRCTL,SA_DOMESTIC,STR,36.0,2975.0,2807.0,94.35294117647058
01-08-2024,HRGI,MS_DOMESTIC,EMG,34.0,88.0,83.0,94.31818181818183
01-08-2024,HRGI,MS_DOMESTIC,FOC,34.0,29.0,27.0,93.10344827586206
01-08-2024,HRGI,MS_DOMESTIC,PRY,34.0,36.0,34.0,94.44444444444444
01-08-2024,HRGI,MS_DOMESTIC,STP,34.0,23.0,22.0,95.65217391304348
01-08-2024,HRGI,MS_DOMESTIC,STR,34.0,85.0,80.0,94.11764705882352
01-08-2024,HRGI,OE_DOMESTIC,EMG,34.0,532.0,502.0,94.3609022556391
01-08-2024,HRGI,OE_DOMESTIC,FOC,34.0,279.0,263.0,94.26523297491039
01-08-2024,HRGI,OE_DOMESTIC,PRY,34.0,149.0,141.0,94.63087248322147
01-08-2024,HRGI,OE_DOMESTIC,STP,22.0,784.0,740.0,94.38775510204081
01-08-2024,HRGI,OE_DOMESTIC,STP,34.0,3262.0,3010.0,92.27467811158799
01-08-2024,HRGI,OE_DOMESTIC,STR,34.0,2654.0,2357.0,88.8093443858327
01-08-2024,HRGI,RE_DOMESTIC,EMG,34.0,136.0,128.0,94.11764705882352
01-08-2024,HRGI,RE_DOMESTIC,FOC,34.0,71.0,67.0,94.36619718309859
01-08-2024,HRGI,RE_DOMESTIC,PRY,22.0,27.0,25.0,92.5925925925926
01-08-2024,HRGI,RE_DOMESTIC,PRY,34.0,1691.0,1595.0,94.32288586635127
01-08-2024,HRGI,RE_DOMESTIC,STP,34.0,33.0,31.0,93.93939393939394
01-08-2024,HRGI,RE_DOMESTIC,STR,34.0,3795.0,3580.0,94.33465085638998
01-08-2024,HRPO,DE_DOMESTIC,STR,35.0,59.0,56.0,94.91525423728814
01-08-2024,HRPO,MS_DOMESTIC,EMG,35.0,84.0,74.0,88.09523809523809
01-08-2024,HRPO,MS_DOMESTIC,FOC,35.0,16.0,15.0,93.75
01-08-2024,HRPO,MS_DOMESTIC,PRY,23.0,451.0,425.0,94.2350332594235
01-08-2024,HRPO,MS_DOMESTIC,PRY,35.0,46.0,43.0,93.47826086956522
01-08-2024,HRPO,MS_DOMESTIC,STP,35.0,2997.0,2584.0,86.21955288621955
01-08-2024,HRPO,MS_DOMESTIC,STR,35.0,2107.0,1900.0,90.17560512577124
01-08-2024,HRPO,OE_DOMESTIC,EMG,23.0,170.0,160.0,94.11764705882352
01-08-2024,HRPO,OE_DOMESTIC,EMG,35.0,419.0,395.0,94.27207637231504
01-08-2024,HRPO,OE_DOMESTIC,FOC,35.0,42.0,40.0,95.23809523809523
01-08-2024,HRPO,OE_DOMESTIC,PRY,35.0,394.0,335.0,85.0253807106599
01-08-2024,HRPO,OE_DOMESTIC,STP,35.0,9560.0,8266.0,86.46443514644352
01-08-2024,HRPO,OE_DOMESTIC,STR,23.0,827.0,780.0,94.31680773881499
01-08-2024,HRPO,OE_DOMESTIC,STR,35.0,7117.0,6519.0,91.59758325136997
01-08-2024,HRPO,OE_EXPORTS,EMG,29.0,21.0,20.0,95.23809523809523
01-08-2024,HRPO,OE_EXPORTS,PRY,29.0,390.0,368.0,94.35897435897435
01-08-2024,HRPO,OE_EXPORTS,STP,29.0,3060.0,2868.0,93.72549019607843
01-08-2024,HRPO,OE_EXPORTS,STR,29.0,64.0,60.0,93.75
01-08-2024,HRPO,RE_DOMESTIC,EMG,35.0,159.0,141.0,88.67924528301887
01-08-2024,HRPO,RE_DOMESTIC,FOC,35.0,3994.0,3629.0,90.86129193790686
01-08-2024,HRPO,RE_DOMESTIC,PRY,35.0,10793.0,9679.0,89.67849532104142
01-08-2024,HRPO,RE_DOMESTIC,STP,35.0,2960.0,2738.0,92.5
01-08-2024,HRPO,RE_DOMESTIC,STR,35.0,7240.0,6580.0,90.88397790055248
01-08-2024,HRPO,RE_EXPORTS,PRY,29.0,1115.0,1032.0,92.55605381165918
01-08-2024,HRPO,RE_EXPORTS,STP,29.0,754.0,691.0,91.64456233421751
01-08-2024,HRPO,SA_DOMESTIC,EMG,35.0,648.0,601.0,92.74691358024691
01-08-2024,HRPO,SA_DOMESTIC,FOC,35.0,979.0,924.0,94.3820224719101
01-08-2024,HRPO,SA_DOMESTIC,PRY,35.0,4103.0,3285.0,80.06336826712162
01-08-2024,HRPO,SA_DOMESTIC,STP,35.0,25844.0,22501.0,87.06469586751277
01-08-2024,HRPO,SA_DOMESTIC,STR,23.0,196.0,185.0,94.38775510204081
01-08-2024,HRPO,SA_DOMESTIC,STR,35.0,15550.0,13856.0,89.10610932475885
01-08-2024,HTLPF,OE_DOMESTIC,STP,33.0,1052.0,992.0,94.29657794676805
01-08-2024,HTPRB_BLM,MS_DOMESTIC,STR,33.0,89.0,84.0,94.3820224719101
01-08-2024,HTPRB_BLM,OE_DOMESTIC,EMG,33.0,125.0,118.0,94.39999999999999
01-08-2024,HTPRB_BLM,RE_DOMESTIC,PRY,33.0,4.0,4.0,100.0
01-08-2024,HTPRB_BLM,SA_DOMESTIC,FOC,33.0,52.0,49.0,94.23076923076923
01-08-2024,HTPRB_BLM,SA_DOMESTIC,STP,33.0,213.0,201.0,94.36619718309859
01-08-2024,HTPRB_BLM,SA_DOMESTIC,STR,33.0,29.0,27.0,93.10344827586206
01-08-2024,HTPRB_BRM,OE_DOMESTIC,EMG,33.0,5.0,5.0,100.0
01-08-2024,HTPRB_BRM,OE_DOMESTIC,FOC,33.0,32.0,30.0,93.75
01-08-2024,HTPRB_BRM,SA_DOMESTIC,FOC,33.0,136.0,128.0,94.11764705882352
01-08-2024,HTPRB_BRM,SA_DOMESTIC,STP,21.0,186.0,175.0,94.08602150537635
01-08-2024,HTPRB_BRM,SA_DOMESTIC,STP,33.0,159.0,150.0,94.33962264150944
01-08-2024,HTPRB_BRM,SA_DOMESTIC,STR,33.0,29.0,27.0,93.10344827586206
01-08-2024,HTWRC,MS_DOMESTIC,EMG,33.0,8.0,8.0,100.0
01-08-2024,HTWRC,MS_DOMESTIC,STP,33.0,5.0,5.0,100.0
01-08-2024,HTWRC,MS_DOMESTIC,STR,21.0,5.0,5.0,100.0
01-08-2024,HTWRC,MS_DOMESTIC,STR,33.0,619.0,584.0,94.34571890145395
01-08-2024,HTWRC,OE_DOMESTIC,EMG,33.0,4.0,4.0,100.0
01-08-2024,HTWRC,OE_DOMESTIC,PRY,33.0,80.0,75.0,93.75
01-08-2024,HTWRC,OE_DOMESTIC,STP,33.0,146.0,138.0,94.52054794520548
01-08-2024,HTWRC,OE_DOMESTIC,STR,33.0,508.0,479.0,94.29133858267717
01-08-2024,HTWRC,RE_DOMESTIC,PRY,33.0,47.0,44.0,93.61702127659575
01-08-2024,HTWRC,SA_DOMESTIC,EMG,33.0,119.0,112.0,94.11764705882352
01-08-2024,HTWRC,SA_DOMESTIC,STR,33.0,47.0,44.0,93.61702127659575
01-08-2024,LPF,OE_DOMESTIC,EMG,35.0,11.0,10.0,90.9090909090909
01-08-2024,LPF,OE_DOMESTIC,STP,35.0,1894.0,1787.0,94.35058078141499
01-08-2024,LPF,OE_DOMESTIC,STR,35.0,738.0,696.0,94.3089430894309
01-08-2024,LPF,SA_DOMESTIC,EMG,35.0,122.0,115.0,94.26229508196722
01-08-2024,LPF,SA_DOMESTIC,STP,23.0,366.0,345.0,94.26229508196722
01-08-2024,LPF,SA_DOMESTIC,STP,35.0,2095.0,1976.0,94.31980906921241
01-08-2024,LRPC,DE_DOMESTIC,STP,37.0,32.0,30.0,93.75
01-08-2024,LRPC,OE_DOMESTIC,EMG,37.0,1601.0,1235.0,77.13928794503435
01-08-2024,LRPC,OE_DOMESTIC,FOC,37.0,856.0,808.0,94.39252336448598
01-08-2024,LRPC,OE_DOMESTIC,PRY,37.0,483.0,378.0,78.26086956521739
01-08-2024,LRPC,OE_DOMESTIC,STP,37.0,5648.0,4657.0,82.45396600566572
01-08-2024,LRPC,OE_DOMESTIC,STR,37.0,1533.0,1060.0,69.14546640574038
01-08-2024,LRPC,RE_DOMESTIC,FOC,37.0,42.0,27.0,64.28571428571429
01-08-2024,NOFP,MS_DOMESTIC,PRY,33.0,340.0,147.0,43.23529411764706
01-08-2024,NOFP,MS_DOMESTIC,STR,33.0,4601.0,3863.0,83.96000869376222
01-08-2024,NOFP,OE_DOMESTIC,EMG,33.0,151.0,107.0,70.86092715231787
01-08-2024,NOFP,OE_DOMESTIC,FOC,33.0,330.0,235.0,71.21212121212122
01-08-2024,NOFP,OE_DOMESTIC,PRY,33.0,760.0,695.0,91.44736842105263
01-08-2024,NOFP,OE_DOMESTIC,STP,33.0,4624.0,3930.0,84.99134948096886
01-08-2024,NOFP,OE_DOMESTIC,STR,33.0,5447.0,4471.0,82.08187993390858
01-08-2024,NOSP,OE_DOMESTIC,EMG,38.0,96.0,82.0,85.41666666666666
01-08-2024,NOSP,OE_DOMESTIC,PRY,38.0,29.0,27.0,93.10344827586206
01-08-2024,NOSP,OE_DOMESTIC,STP,26.0,823.0,120.0,14.580801944106925
01-08-2024,NOSP,OE_DOMESTIC,STP,38.0,1728.0,464.0,26.851851851851855
01-08-2024,NOSP,OE_DOMESTIC,STR,38.0,130.0,123.0,94.61538461538461
01-08-2024,NOSP,SA_DOMESTIC,STP,38.0,2852.0,2243.0,78.64656381486677
01-08-2024,PPGI,MS_DOMESTIC,EMG,33.0,36.0,34.0,94.44444444444444
01-08-2024,PPGI,MS_DOMESTIC,FOC,33.0,8.0,8.0,100.0
01-08-2024,PPGI,OE_DOMESTIC,EMG,21.0,6.0,5.0,83.33333333333334
01-08-2024,PPGI,OE_DOMESTIC,EMG,33.0,935.0,870.0,93.04812834224599
01-08-2024,PPGI,OE_DOMESTIC,FOC,21.0,23.0,21.0,91.30434782608695
01-08-2024,PPGI,OE_DOMESTIC,FOC,33.0,367.0,346.0,94.27792915531336
01-08-2024,PPGI,OE_DOMESTIC,PRY,21.0,106.0,100.0,94.33962264150944
01-08-2024,PPGI,OE_DOMESTIC,PRY,33.0,140.0,132.0,94.28571428571428
01-08-2024,PPGI,OE_DOMESTIC,STP,21.0,3927.0,3580.0,91.16373822256175
01-08-2024,PPGI,OE_DOMESTIC,STP,33.0,4699.0,4193.0,89.23175143647585
01-08-2024,PPGI,OE_DOMESTIC,STR,21.0,87.0,82.0,94.25287356321839
01-08-2024,PPGI,OE_DOMESTIC,STR,33.0,2680.0,2498.0,93.2089552238806
01-08-2024,PPGI,OE_EXPORTS,EMG,27.0,38.0,36.0,94.73684210526315
01-08-2024,PPGI,OE_EXPORTS,STP,20.0,178.0,168.0,94.3820224719101
01-08-2024,PPGI,OE_EXPORTS,STP,27.0,1424.0,1305.0,91.64325842696628
01-08-2024,PPGI,RE_DOMESTIC,EMG,33.0,2227.0,2084.0,93.57880556802873
01-08-2024,PPGI,RE_DOMESTIC,FOC,33.0,1163.0,1097.0,94.3250214961307
01-08-2024,PPGI,RE_DOMESTIC,PRY,21.0,515.0,486.0,94.36893203883496
01-08-2024,PPGI,RE_DOMESTIC,PRY,33.0,5982.0,5620.0,93.9485122032765
01-08-2024,PPGI,RE_DOMESTIC,STR,33.0,9328.0,8796.0,94.2967409948542
01-08-2024,PPGI,RE_EXPORTS,EMG,27.0,4.0,4.0,100.0
01-08-2024,PPGI,RE_EXPORTS,PRY,27.0,883.0,833.0,94.3374858437146
01-08-2024,PPGI,RE_EXPORTS,STP,27.0,84.0,79.0,94.04761904761905
01-08-2024,PPGL,DE_DOMESTIC,EMG,33.0,5.0,5.0,100.0
01-08-2024,PPGL,MS_DOMESTIC,EMG,33.0,182.0,162.0,89.01098901098901
01-08-2024,PPGL,MS_DOMESTIC,FOC,21.0,16.0,10.0,62.5
01-08-2024,PPGL,MS_DOMESTIC,FOC,33.0,266.0,251.0,94.3609022556391
01-08-2024,PPGL,MS_DOMESTIC,PRY,21.0,32.0,30.0,93.75
01-08-2024,PPGL,MS_DOMESTIC,PRY,33.0,53.0,50.0,94.33962264150944
01-08-2024,PPGL,MS_DOMESTIC,STP,21.0,53.0,50.0,94.33962264150944
01-08-2024,PPGL,MS_DOMESTIC,STR,33.0,1243.0,1173.0,94.36846339501207
01-08-2024,PPGL,OE_DOMESTIC,EMG,21.0,76.0,72.0,94.73684210526315
01-08-2024,PPGL,OE_DOMESTIC,EMG,33.0,2855.0,2681.0,93.90542907180385
01-08-2024,PPGL,OE_DOMESTIC,FOC,21.0,67.0,63.0,94.02985074626866
01-08-2024,PPGL,OE_DOMESTIC,FOC,33.0,649.0,609.0,93.8366718027735
01-08-2024,PPGL,OE_DOMESTIC,PRY,21.0,91.0,86.0,94.5054945054945
01-08-2024,PPGL,OE_DOMESTIC,PRY,33.0,1331.0,1256.0,94.36513899323816
01-08-2024,PPGL,OE_DOMESTIC,STP,21.0,386.0,239.0,61.917098445595855
01-08-2024,PPGL,OE_DOMESTIC,STP,33.0,3146.0,2968.0,94.34202161474889
01-08-2024,PPGL,OE_DOMESTIC,STR,21.0,1074.0,1013.0,94.32029795158286
01-08-2024,PPGL,OE_DOMESTIC,STR,33.0,3850.0,3607.0,93.68831168831169
01-08-2024,PPGL,OE_EXPORTS,EMG,27.0,189.0,178.0,94.17989417989418
01-08-2024,PPGL,OE_EXPORTS,STP,20.0,4760.0,4491.0,94.34873949579831
01-08-2024,PPGL,OE_EXPORTS,STP,27.0,14557.0,13613.0,93.51514735178952
01-08-2024,PPGL,RE_DOMESTIC,EMG,21.0,869.0,752.0,86.53624856156502
01-08-2024,PPGL,RE_DOMESTIC,EMG,33.0,7151.0,6701.0,93.7071738218431
01-08-2024,PPGL,RE_DOMESTIC,FOC,21.0,1505.0,1420.0,94.35215946843853
01-08-2024,PPGL,RE_DOMESTIC,FOC,33.0,12668.0,11839.0,93.4559520050521
01-08-2024,PPGL,RE_DOMESTIC,PRY,21.0,2708.0,2505.0,92.50369276218612
01-08-2024,PPGL,RE_DOMESTIC,PRY,33.0,8777.0,8038.0,91.58026660590178
01-08-2024,PPGL,RE_DOMESTIC,STP,21.0,898.0,847.0,94.3207126948775
01-08-2024,PPGL,RE_DOMESTIC,STP,33.0,5452.0,5109.0,93.70873074101247
01-08-2024,PPGL,RE_DOMESTIC,STR,21.0,6750.0,6368.0,94.34074074074074
01-08-2024,PPGL,RE_DOMESTIC,STR,33.0,37470.0,34910.0,93.16786762743529
01-08-2024,PPGL,RE_EXPORTS,EMG,27.0,55.0,52.0,94.54545454545455
01-08-2024,PPGL,RE_EXPORTS,PRY,20.0,1046.0,987.0,94.35946462715104
01-08-2024,PPGL,RE_EXPORTS,PRY,27.0,243.0,229.0,94.23868312757202
01-08-2024,PPGL,RE_EXPORTS,STP,27.0,364.0,343.0,94.23076923076923
01-08-2024,PRB_BLM,MS_DOMESTIC,EMG,35.0,119.0,112.0,94.11764705882352
01-08-2024,PRB_BLM,MS_DOMESTIC,FOC,35.0,202.0,191.0,94.55445544554455
01-08-2024,PRB_BLM,MS_DOMESTIC,STP,23.0,5.0,5.0,100.0
01-08-2024,PRB_BLM,MS_DOMESTIC,STP,35.0,783.0,739.0,94.38058748403576
01-08-2024,PRB_BLM,MS_DOMESTIC,STR,23.0,16.0,15.0,93.75
01-08-2024,PRB_BLM,MS_DOMESTIC,STR,35.0,148.0,140.0,94.5945945945946
01-08-2024,PRB_BLM,OE_DOMESTIC,EMG,35.0,463.0,437.0,94.38444924406048
01-08-2024,PRB_BLM,OE_DOMESTIC,PRY,35.0,288.0,272.0,94.44444444444444
01-08-2024,PRB_BLM,OE_DOMESTIC,STP,23.0,1498.0,1413.0,94.32576769025367
01-08-2024,PRB_BLM,OE_DOMESTIC,STP,35.0,2070.0,1953.0,94.34782608695652
01-08-2024,PRB_BLM,OE_DOMESTIC,STR,35.0,936.0,883.0,94.33760683760684
01-08-2024,PRB_BLM,RE_DOMESTIC,EMG,35.0,336.0,317.0,94.34523809523809
01-08-2024,PRB_BLM,RE_DOMESTIC,FOC,23.0,5.0,5.0,100.0
01-08-2024,PRB_BLM,RE_DOMESTIC,FOC,35.0,3234.0,3051.0,94.34137291280148
01-08-2024,PRB_BLM,RE_DOMESTIC,PRY,23.0,6.0,5.0,83.33333333333334
01-08-2024,PRB_BLM,RE_DOMESTIC,PRY,35.0,990.0,934.0,94.34343434343434
01-08-2024,PRB_BLM,RE_DOMESTIC,STP,35.0,162.0,153.0,94.44444444444444
01-08-2024,PRB_BLM,RE_DOMESTIC,STR,35.0,989.0,933.0,94.33771486349848
01-08-2024,PRB_BLM,SA_DOMESTIC,EMG,35.0,187.0,176.0,94.11764705882352
01-08-2024,PRB_BLM,SA_DOMESTIC,FOC,23.0,127.0,120.0,94.48818897637796
01-08-2024,PRB_BLM,SA_DOMESTIC,FOC,35.0,222.0,209.0,94.14414414414415
01-08-2024,PRB_BLM,SA_DOMESTIC,PRY,35.0,90.0,85.0,94.44444444444444
01-08-2024,PRB_BLM,SA_DOMESTIC,STP,23.0,995.0,939.0,94.37185929648241
01-08-2024,PRB_BLM,SA_DOMESTIC,STP,35.0,6072.0,5719.0,94.18642951251647
01-08-2024,PRB_BLM,SA_DOMESTIC,STR,35.0,572.0,540.0,94.4055944055944
01-08-2024,PRB_BRM,MS_DOMESTIC,EMG,35.0,52.0,49.0,94.23076923076923
01-08-2024,PRB_BRM,MS_DOMESTIC,FOC,35.0,77.0,73.0,94.8051948051948
01-08-2024,PRB_BRM,MS_DOMESTIC,PRY,35.0,252.0,238.0,94.44444444444444
01-08-2024,PRB_BRM,MS_DOMESTIC,STP,23.0,180.0,170.0,94.44444444444444
01-08-2024,PRB_BRM,MS_DOMESTIC,STP,35.0,528.0,498.0,94.31818181818183
01-08-2024,PRB_BRM,MS_DOMESTIC,STR,23.0,126.0,119.0,94.44444444444444
